0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,diabetes_number
0.0009741337286147851,0.0010031158731990519,0.0006447995694485744,0.0006285652266263959,0.0008273632813657345,0.0009096554412020315,0.000992798024262919,0.0012453626398194661,0.0008701143779383903,0.0009482067027608251
0.00022263549107678606,0.00020982311104726748,9.312344379486384e-05,0.00013783156982167792,0.00013406692383813605,0.00019908284066711126,0.00031154337206264394,0.00029693078368767074,0.00024980703108553785,0.0001753604865570961
0.01611748532799008,0.016411395331758585,0.013827225826920126,0.014234605312308359,0.016339128579809077,0.018853910714408773,0.025933028033974004,0.027490550614472056,0.025137885060697498,0.022214078401888434
0.00122987486892232,0.0012662017739737026,0.0007976504634015233,0.0008256577129414523,0.0009303207532635297,0.0013101182322362592,0.001655320638269554,0.0017780913987885225,0.0019872289663883237,0.0010616134844863723
7.366006953841621e-05,8.715729228117265e-05,4.30294533396957e-05,4.8607268584456464e-05,5.036768409388537e-05,7.886743303350947e-05,0.0001301383706084462,0.00013798548183132934,0.00014595466984773,7.24543327690996e-05
0.0017496335618450772,0.0018286891139734928,0.001567042778341157,0.001604705716281371,0.0016991686369319562,0.0019992511422377984,0.002514036704935892,0.002530898268020205,0.002562627184057259,0.00204972257340989
0.0651742639993445,0.0690705401088982,0.06133752238976593,0.06478882805212031,0.0601367927043891,0.06595308230008062,0.0794465175662153,0.08389517295344824,0.07175356115360326,0.06380496553693911
0.05056639627627658,0.05356784025036739,0.047720305984369396,0.05762025471540444,0.05544000616263429,0.06227234685743907,0.07273157482216888,0.07152189253201613,0.05885341379552313,0.03556247663610284
0.004622376273843309,0.0048412647814329145,0.003638878845115162,0.0034917331021491736,0.0035198122766785774,0.003722083417241646,0.004177244517181716,0.004848705032452788,0.003918321521296751,0.004554122336515724
0.0031665553489211283,0.003193346347746298,0.002116149981407423,0.0022106319411013074,0.0023280239868688486,0.002526820670005643,0.0029458594801366456,0.0034478903941144823,0.0028882183706406567,0.00331819842826601
0.0015890711630759452,0.0015034632918502283,0.001033349110799558,0.0009175454261559043,0.001011797889297756,0.0012404392380027704,0.0016158847683882067,0.0017938112638072815,0.001560592239141113,0.0015414921812324377
0.00045768560061510295,0.0004018919588520739,0.00026138787327247985,0.00026101437376858813,0.00026368964025622337,0.00033461231296741395,0.0004367522589359217,0.0005274888039628033,0.0005894323205389096,0.0004137247407394962
0.008418766599379434,0.009127305330556135,0.00989613203748315,0.00748418765601768,0.007895134481716531,0.008445706663685527,0.011179083214614933,0.013466684366070245,0.012069328468177673,0.010801995959358369
0.0007068056110764882,0.0009216076646768441,0.0008843516007277758,0.0007557431485391519,0.0009755035287006915,0.0007718288592017238,0.0008784340016070118,0.0010637108662693616,0.0009655462774542138,0.000995459528479803
0.0023819514621523804,0.0024484743035284983,0.001493828484598988,0.0018723786199930353,0.0020258178823055364,0.002807068053406269,0.003379654048831466,0.003250518755545619,0.002739456880218932,0.0018712118984715285
0.011462831046146793,0.013299557192534494,0.010226238589969771,0.009368551629908252,0.010457960760611286,0.013795675154997475,0.01759431334756311,0.018727599192348267,0.019246368675882395,0.013307445785257957
0.011328753166762259,0.012733034792706871,0.0100374227797926,0.009839309696883741,0.012267493881807786,0.014634885898732684,0.01739910579165044,0.021241030943680964,0.016666900568381167,0.013707519709678637
0.004067856649228266,0.004631441670385646,0.0031610592438504814,0.003521030633898709,0.003996823873097139,0.005003104926611173,0.0062653738273990576,0.006502784162759989,0.006697073889551611,0.004235953310007938
0.0005478984947688936,0.00048420717933984805,0.00036607146871084405,0.0002889801995295083,0.00036664711215401844,0.00045789053353435593,0.0005235111726748858,0.0007039006225066548,0.0007045119640726967,0.0004641277548397394
9.104053538455935e-05,0.00010733259142033299,4.9451759808307e-05,7.590724135106899e-05,6.518170882738105e-05,7.886743303350947e-05,9.760377795633464e-05,0.00014671874017508436,0.0001122728229597923,7.875470953163e-05
0.010546632203685817,0.011300588553826487,0.008894252228379787,0.007899679924465636,0.008673611481461731,0.010267314655789596,0.012664829612394695,0.012998581718844975,0.013309943161883378,0.010755793196433145
0.07615954605533774,0.08630508764553452,0.07104098523319075,0.07025814454736314,0.07847951812940347,0.09518610034234591,0.0970960411316123,0.09482921239982953,0.09163146445863449,0.06454420974374267
0.0040628908018436535,0.004447442942236504,0.0035759402417227712,0.003922539989466206,0.004636789741584152,0.006327771520280798,0.009270387112357724,0.010462443495818517,0.00830818889902463,0.005238763278044027
0.0038443935169207113,0.004170637838047225,0.003412171426773183,0.0033332600895039596,0.003977565640943594,0.005884429348179808,0.00827660319134777,0.01157855391215041,0.00998386078169953,0.006280425569449053
0.042631799796896845,0.03880355634032986,0.03570802396547882,0.036284327218805285,0.03528404411024005,0.037729261119350925,0.04556913354464387,0.0450321733237384,0.03936846537085117,0.04055657528320193
0.007831141325533642,0.008207311689810424,0.005855859038079782,0.005922096531371998,0.006775194211864256,0.008582767542452501,0.011532034250052992,0.014670127365839686,0.011642691740930461,0.010194009601774185
0.003947848670766801,0.004269900309811893,0.0035682334739604374,0.004182222657246179,0.004740487914718623,0.004919643274177653,0.004899906832757406,0.0053622206230655835,0.004476878815521718,0.004348310028939731
0.0004436156996920347,0.000513259610100239,0.0004713972947960693,0.0004387971232487234,0.0005599701349261372,0.0009755059192688453,0.0011534991940294094,0.0013431751332695224,0.0009880008420461723,0.0010836648031552288
0.0004965847384612329,0.0005092245502724069,0.0005446115885382381,0.0005386750723948669,0.0005303420854591459,0.0006148596963680399,0.0008478712024489676,0.0008925390027317633,0.0010188758683601152,0.000663639685653202
0.0014326469704606568,0.001491358112366732,0.0009164631330708323,0.0010147599633248171,0.0012399338701935896,0.0015819428800701997,0.001851514090929257,0.002055809014119932,0.0021163427127920847,0.0012663757292686103
0.00016387296369220684,0.00017996366832131018,0.00012202382290361467,0.000111197450049373,0.00013999253373153434,0.0002159283118004822,0.0003273177200151829,0.0005484486239878154,0.0005304890884850187,0.0002982178334264389
0.0006885975039995762,0.0008053979416352806,0.00046369052703373577,0.0005100433936396391,0.0006666311130073063,0.0009992427195022317,0.0016168706651352404,0.002092488699163703,0.0016868991649708794,0.0013629815062940764
0.0008549533913840893,0.0008223451929121753,0.0007893014649923286,0.0009435136929339015,0.0008451401110459294,0.0009854600613022008,0.0011249081883654324,0.0012768023698569843,0.0011844782822258088,0.0009219551329169484
0.06128848842088536,0.055951753596650576,0.05572571099749338,0.05474909660394997,0.04479242588543426,0.050235492029412195,0.05881367044429437,0.05565880207641951,0.05663321872149323,0.0415646355652068
0.02994488737044311,0.030950522903403086,0.023449125378193575,0.026056159373245895,0.028760688318845217,0.030857074600168913,0.034478781037261964,0.03644738037182721,0.02759946670409094,0.02635657612325217
0.25935876012722503,0.2577580077779813,0.2184438366088167,0.20137325521546007,0.19850496862389563,0.20079571880008176,0.20024746008350547,0.18874667262857103,0.1538418356606554,0.2144805759384411
0.1256922184343842,0.13210059565553178,0.10943738668643026,0.11513530465770828,0.13145965548504082,0.15257019775817407,0.180154884378959,0.2686193067888857,0.31928426075363137,0.17218824685716205
0.016537099431989822,0.017632404435660567,0.012833052785579098,0.013544781610205663,0.014779952476608656,0.017648693825139415,0.01942709540029873,0.02017557342574285,0.018696231843379412,0.01366026688395966
0.00034512639323055686,0.00035589227681478834,0.0002299185715762845,0.0002377095189678213,0.00026591174396624773,0.0003989313845675576,0.0005215393791808185,0.00041744974883149006,0.0007185460669426707,0.0003213192148890503
0.00013242259692299542,0.00012347283073166126,8.734336797311366e-05,9.055600722583669e-05,9.925396571442116e-05,0.00013093525290029242,0.00016760244699572614,0.00013274552682507632,0.00016279559329169884,9.135546305669079e-05
0.005536919833842746,0.005674908141863019,0.004414693466523407,0.0046563099891932065,0.0058656130932276205,0.007641718268683732,0.009790940594791507,0.010544536124249814,0.010531190793628518,0.007269584721166325
0.0011818716775377342,0.0012298862355232141,0.0009646304315854171,0.0008849186294348307,0.0010658690795750153,0.0012664731479361617,0.001487718191273828,0.0017291851520634944,0.0014062171075713986,0.001482688664782154
0.029962267836289254,0.031190205457176313,0.02378822315973625,0.025677289019484857,0.02975174657351608,0.035099070512845054,0.049875530535686996,0.07900105497760793,0.06781559188828855,0.042629399238074434
0.0019730966941526318,0.0017633211447626133,0.0019054983292369724,0.002718011922763716,0.002532457528191089,0.0022312592219383164,0.0028147352127811656,0.00273001655825782,0.0018440811171145884,0.0014165347087755848
0.026885097740291148,0.03373471418460722,0.04073925885298891,0.023959388294171192,0.02278397004011638,0.024658706926321737,0.030103371273926486,0.029162096261466767,0.024652305101396394,0.022286532734657534
0.0013325023815376415,0.0015664102251644085,0.0011849155434587846,0.0011818890648960306,0.001613987994714356,0.002173065776204853,0.0028423403216981087,0.003138733048745555,0.0024250929759315138,0.0022534347553983727
0.02287021012983208,0.02077490902957618,0.019521242741990904,0.018683835020271898,0.016630224165822268,0.017551449514505865,0.01914315713715303,0.019562498690011247,0.01763244684583538,0.021986214775643585
0.0030589619889211943,0.00287780466920983,0.002105232060410784,0.002310509890247451,0.002502088777487423,0.0034732298664077567,0.005148352813009894,0.006024201605522214,0.0049456178513788505,0.004554122336515724
0.004266490544612759,0.004714563902838987,0.0035431864787328535,0.0042401518677509424,0.0045590161117333005,0.006477083650781131,0.008969688604512449,0.009954167860211974,0.008246438846396744,0.00489329261889861
0.0017454953556912335,0.002190230474547246,0.0013775847375171236,0.0014568863515450788,0.001971746692028277,0.002049021852404576,0.0020368626793715893,0.002445312336251406,0.0017374219353027858,0.0017966574401149188
0.00034760931692286303,0.0003849447075751792,0.00026845241038795227,0.00029630458246689216,0.00030739101322003565,0.00048545584993441753,0.0007749148431684751,0.0009728849794943095,0.0008392393516244474,0.0007602454626786682
0.05267936433842912,0.05078445598112883,0.039745728042294745,0.040479866935937615,0.03948678292713277,0.03847735317831927,0.042671583005111875,0.042754539547687084,0.04198442214581433,0.03794086886395806
0.0032964950221518177,0.002790647376928658,0.0019112784050587224,0.001908334681685647,0.001820643639746621,0.0017442719655372289,0.0018505281941822234,0.0016697989953259602,0.0016223422917689989,0.0020854247083975617
0.0031425537532288354,0.0036162206177030986,0.0029504075916800304,0.0030116530932533777,0.003493147032158285,0.0037396945916083517,0.0042166803870630635,0.004911584492527824,0.0040081397796645855,0.004092094707263494
0.010626913403070383,0.010530699138676129,0.008381109941537745,0.007953614017004553,0.008735089684105737,0.010336993650023085,0.013860722366546552,0.015262242281546276,0.01595116132201249,0.010506928314313194
0.023702817207985415,0.03030652735488109,0.029151491291673545,0.021093557006671183,0.023915761529755452,0.026854743799526643,0.03477947954510724,0.03317764844792533,0.026117465441021684,0.021321525027196628
0.13962721383683716,0.14226006929004736,0.146625752292924,0.14179938781475704,0.13843113552462388,0.13146052531836025,0.12562986478426114,0.1238987361228525,0.10497228264683181,0.12320806784245697
0.007544777459687665,0.009376672027916158,0.0063388164845193514,0.007110644126211104,0.008017350185767871,0.009671597540254932,0.01063979769398751,0.011052811759856356,0.009023928145393306,0.0064662866839437
0.0047357631224586244,0.00540698016929497,0.0045945180476445234,0.005307514217626061,0.005163428320859925,0.0058216416830463346,0.008130690472786785,0.0071822316619041295,0.004982106518840784,0.003727722917830486
0.016723318708912787,0.01918428844544478,0.012114396691741493,0.014138056628133755,0.017479808484288248,0.020596651273479333,0.022864917357205184,0.02481992021295177,0.019976142025121046,0.015389720305274255
0.0007473600313841554,0.0009078884612622151,0.0006859023308476867,0.0007197870868465403,0.0008436587085725798,0.0011049097657024676,0.001459127185609851,0.0019230634872948558,0.0014483194161813207,0.001355631066737791
0.002151039558767907,0.0021474588403722263,0.0016582395301954374,0.0016113642462244472,0.0017162047653754764,0.0024249821399720825,0.003056279915804418,0.0034671035624707436,0.002958388884990527,0.002906573813114024
0.00037574911876899956,0.00040027793492094106,0.0002408364925729237,0.0002283875770475146,0.00027924436622639383,0.00035911481643413536,0.0005116804117104816,0.0005292354556315544,0.0007017051434987019,0.0003612216010517429
0.083376577587641,0.088504195251703,0.08258893449440072,0.07884431890895993,0.07641296167908082,0.09885152172032076,0.11567427943271502,0.11944302771586868,0.12426356045189813,0.0876277401388603
0.006489534890457545,0.00738254546100155,0.005017748043926008,0.005419377520669742,0.0067826012242310045,0.00698091637831559,0.007873371421810993,0.009522744898030476,0.007612097396673918,0.006321378018405501
0.023888208843677608,0.02005989642808434,0.017687032014555515,0.019566756090723805,0.016605040323775327,0.01791209573740667,0.020283839673471,0.016953001096897246,0.01707669637218441,0.01321084000823249
0.012243296726761697,0.012128582830497628,0.009779246059754424,0.009758741484572519,0.010297969293489534,0.011308671053125255,0.011634567511744496,0.011727019303994245,0.009568451336748298,0.011690349082875154
0.009594017147071018,0.010458875073740718,0.00786732542404884,0.008453669615729579,0.009002482830545335,0.011452623260992244,0.013287916356519982,0.013831734564839205,0.014048136972844011,0.0082282920518647
0.006785002809841978,0.007178371433713248,0.0058198941218555586,0.0053328166314097515,0.0065944631101156085,0.008272657732951808,0.011899773736696557,0.015050897429627405,0.010556452178794471,0.009104044421856425
0.0028470858338444016,0.002762401958133833,0.002492497140468045,0.002747975307507559,0.0027694819239270202,0.003303243748607377,0.004293580333331691,0.004204190566683667,0.0040726966528664655,0.005114855868380929
0.0025987934646137852,0.0023371066522803333,0.001622274613971214,0.0017585177579664318,0.0015613982069104463,0.0015543775636701381,0.0014492682181395143,0.0013658816049632854,0.0013472738755175076,0.001561443374313784
0.0011247644326146924,0.00125328958252464,0.0008426066086818024,0.0008083455350894541,0.0009458754792337001,0.0010566704620023598,0.0013289888150014048,0.001648839175300948,0.0014230580310153674,0.0012810766083811813
0.010876033413531768,0.011812234139995593,0.00993081249241365,0.009224727383137805,0.010164643070888072,0.01172368220559285,0.014414796338379481,0.015672705423702762,0.01262788576240264,0.01383037705654798
0.0019896495187680064,0.0019505479207740212,0.0013281329777088166,0.001366330344319242,0.001442145307805806,0.001642433435503668,0.0019343294176800865,0.0022130076643075225,0.0023605361027296333,0.001593995320920191
0.004786249237535516,0.004547512425966739,0.00331391013780343,0.003402508800911952,0.003321304345249735,0.004179208247542666,0.005582147381704715,0.00565216480007825,0.006377096344116203,0.003526110861429513
0.0027924615126136663,0.003620255677530931,0.0024963505243492117,0.0022479197087825345,0.002416167434033148,0.0029257520545732008,0.003276134890392929,0.003805953986208438,0.002795593291698828,0.0032037415837467076
0.03675637469966969,0.03581034896004403,0.02897680455572732,0.02699900721318549,0.0278799945484389,0.02745428943122798,0.025346419469488964,0.020254172750836644,0.01209178303276963,0.03367131354454996
0.001872124463998848,0.0017019882353795659,0.0012298716887390636,0.0012544670412755613,0.001642134641707998,0.0019425891029710052,0.0023819265408333784,0.0027614562882953375,0.0023717633850256123,0.0024224948651929384
0.014346333094145017,0.017052969844383883,0.02353839543810727,0.013439576837105057,0.011801592803939347,0.011413572396092156,0.013567911032677548,0.012708637541832308,0.011305873272051084,0.009377060748232743
0.029036964940289824,0.03074069979235582,0.025291042873391293,0.02251648485550657,0.023091361053336416,0.025479540792456904,0.031171097450963962,0.029995249107460997,0.03116412883306435,0.027062218320655574
0.012128254595684845,0.012050302669837686,0.009544831873650112,0.010861394043145942,0.011408280447265036,0.012564424355794726,0.013264254834591174,0.013878894159895482,0.008692723317661919,0.011834207685619599
0.019247624462757386,0.017475037102375118,0.016761577652428628,0.015595608832673141,0.013818522271404786,0.012418175038227734,0.011418656124144118,0.011576807260481657,0.01065469089888429,0.013377799992439546
0.0020757242067679536,0.0022362301565845314,0.001820081653204442,0.0017585177579664318,0.0019724873932649516,0.0024954268374389062,0.002850227495674378,0.0031003067120330325,0.0025345589783173114,0.0029296751945766353
0.0015493443839990466,0.0014687617773308725,0.0009781172751695008,0.0011525915331464952,0.0011140146599588764,0.0013292608130696354,0.0016385603935699814,0.0015178403001446228,0.00116763735878184,0.0009786585237797222
0.0449773350448954,0.043869170448190234,0.040186298266041476,0.041356795329440754,0.03976380518964914,0.045936068374235924,0.05277406697196603,0.05298817167489922,0.043856571468668865,0.04007459646086836
0.0005950740449227107,0.0005326278972738329,0.00039111846393842807,0.0003475752630285791,0.0004118298875911803,0.0006026084446346791,0.000672381581476972,0.0008750724860442532,0.0010862395621359904,0.0005502329039276548
0.0010734506763070317,0.0011080274287226855,0.0011977601563960072,0.001249806070315408,0.0014414046065691312,0.0013621860521030422,0.001724333410561912,0.001585959715225912,0.0013921830047014245,0.0018544108937714476
0.013291090524914898,0.01810450643551692,0.01992263689627911,0.011497283652709722,0.010772018084961395,0.011886011291059878,0.014608032100798083,0.013561003556182798,0.009461792154936496,0.010065901940936067
0.0005487261359996623,0.0006028379382781109,0.0004405702237467351,0.0005280214244859449,0.0006007087029432504,0.0009272666155687375,0.001235328624033205,0.001128336978013149,0.0006315346291488317,0.0005922354156778575
0.001866330975383467,0.0019440918250494899,0.0013140039034778717,0.0016313398360536758,0.0019828572105783987,0.0023262064228718616,0.0037335909810165585,0.0041570309716273905,0.0028348887797347557,0.00237314191388645
0.01067491659445497,0.014118674337584403,0.014988378836445049,0.01050050172023121,0.010903862905089507,0.013728293270463992,0.014751973025865001,0.014584541434070886,0.012829976843730264,0.01083349784317102
0.021738824567371237,0.019026114100193763,0.014916449003996602,0.015726116019557437,0.014497004604198888,0.014873019604299882,0.016299830918707885,0.01455484835570212,0.013250999929829487,0.018993535813441643
0.016723318708912787,0.018098050339792386,0.013251787167332553,0.013903676374137471,0.016701331484543048,0.01934242937727653,0.016066173389660904,0.015669212120365258,0.011858816925128062,0.0161762173377968
0.0020724136418448784,0.0022104057736864065,0.0014366699570283474,0.0015634228306342984,0.0018487902867402627,0.0022695443836050684,0.0025751623032519806,0.002731763209926571,0.002669286365869062,0.0018901130287591198
0.0008268135895379528,0.0008739939587084258,0.0005741541982938501,0.00058262137001917,0.0007829212071652475,0.000954066228735464,0.0012175824825865988,0.0013711215599695385,0.0011311486913199074,0.001246424536187264
0.01471959928922171,0.01525333316117078,0.012388629177951195,0.013204530730114466,0.011848256981849858,0.012113425151360385,0.014769719167311608,0.015429920841746374,0.013410988702547191,0.01089125129682755
0.0019317146326141958,0.0017972156473164027,0.0012491386081448976,0.0012098548906569505,0.001400666038552018,0.0016439648419703382,0.001938273004668221,0.002109955215851213,0.0019142516314644587,0.002072823954872501
0.003360223396921009,0.0029173482555225846,0.0023743267014455973,0.0027519704254734046,0.002839848541411125,0.0033262148456074283,0.0036241564420958195,0.003991099063096045,0.0030117184758964286,0.003045182101889693
0.097612006756863,0.10558702453881283,0.10479919695479917,0.0812786774561486,0.0842243969210531,0.09238975213420633,0.1260587298692208,0.16167007845959294,0.14091081327626132,0.09288645460998567
0.006591334761842098,0.006943530951733421,0.00471782633184186,0.005183665560684844,0.005923387789688254,0.00707203506308246,0.008554626074011269,0.009400479281217906,0.00714616518139078,0.007696960278224638
0.0019068853956911342,0.002609876696641781,0.0020005484649724195,0.0017365446091542802,0.001896195165887449,0.0025161008247389523,0.0032810643741280976,0.0034636102591332416,0.0033288892007578416,0.003701471347986609
0.008353382942148706,0.00708556505767311,0.009844111355087398,0.00848363300047342,0.007215911447685753,0.005561302583712419,0.005572288414234378,0.006170920345697298,0.004549856150445583,0.00623422280652383
3.062272553844269e-05,2.9859442725957298e-05,1.7982458112111635e-05,1.731217785199819e-05,1.6295427206845267e-05,1.9142580833376087e-05,1.77461414466063e-05,1.9213168356261048e-05,5.0522770331906535e-05,1.470087911257093e-05
0.014524275958760293,0.01502172072705322,0.010365602640338636,0.011216293689111905,0.010400926765387328,0.011668551572792726,0.013997762014384234,0.013707722296357883,0.012667181250438567,0.013186688563976125
0.000609143945845779,0.0005963818425535795,0.0005458960498319604,0.0005972701358939377,0.0006681125154806559,0.0008667760601352691,0.0009395595999231001,0.0009466852044630444,0.0006371482702968213,0.0010920653055052692
0.00012993967323068927,0.00015333227345761856,9.505013573544722e-05,9.055600722583669e-05,0.00013999253373153434,0.00020903698270046683,0.00043182277520075325,0.0006515010724441247,0.0004322503683952004,0.0002572653844699913
0.00039975071446129247,0.00036880446826385095,0.00024404764580722934,0.0002776606986262787,0.00030813171445671044,0.00033614371943408404,0.0004199920142363491,0.0005047823322690404,0.00038453441863728864,0.0004221252430895367
0.0049377075827661925,0.005432804552193095,0.0034333650381196,0.0033772063871282624,0.004066449789344569,0.0047634398145773044,0.00567186398568478,0.006010228392172206,0.006096414286716722,0.004794586716285634
0.19168584725218973,0.19137078245459144,0.1785863604339681,0.2012034627019116,0.20010710539882318,0.19354144636746556,0.18400481117612552,0.1919814715190979,0.19382780155778542,0.1503133387376565
0.0010179987138455274,0.0010515365911330367,0.0007552632407086887,0.0007803797093285339,0.0009888361509608377,0.0013208380775029498,0.0014906758815149289,0.0017606248821010124,0.0014960353659392324,0.0015351918044699073
0.009439248236917268,0.00982375665683995,0.0072584907708244896,0.0072338269301580145,0.008692869713615275,0.010742050660457324,0.013224818964709827,0.014074519146795594,0.012509999298294857,0.01152128897308059
0.0002871915070767463,0.0002582438289812523,0.00017597119723994958,0.00017645104349152003,0.0002140626573990128,0.0003154697321340379,0.000432808671947787,0.0005135155906127953,0.0006371482702968213,0.0002782666403450926
0.0007821209630764418,0.000782801606599421,0.00046369052703373577,0.0005433360433550203,0.000560710836162812,0.0007963313626684451,0.0008577301699193044,0.0009746316311630605,0.0011479896147638762,0.0005680839714214909
0.005272074639996756,0.005379541762465712,0.003938158326552448,0.004628344163432286,0.004552349800603227,0.005768808159946216,0.008078437945194,0.009943687950199469,0.005801698126447267,0.0056986907817087465
0.0034537468559978747,0.004710528843011155,0.0057254862167669725,0.002730663129655561,0.0023072843522419545,0.0024150279979387266,0.003077969644239159,0.002911668331807924,0.003067854887376325,0.00197306798946577
0.001904402471998828,0.0020134948540882014,0.0018862314098311384,0.0016746202806836713,0.0016776883010683875,0.0021493289759714667,0.00282656597374557,0.0026129908964515024,0.003309241456739878,0.0017798564354148379
0.0015427232541528968,0.0015502699858530801,0.001270332219491315,0.0013323718416095533,0.0013858520138185222,0.0016186966352702817,0.0018653166453877286,0.0024365790779076507,0.002276331485509789,0.0021221769061789894
0.0025276163187676753,0.0025324035479474052,0.0017224625948815504,0.001629342277070753,0.0021354416653334043,0.00246709581780551,0.0033244438309975796,0.003650501987689599,0.003340116483053821,0.002643008051881502
0.004162207749535901,0.00441919752344168,0.0030653668774681727,0.003265343084084582,0.0039138653345895625,0.004179973950776001,0.004828922266970981,0.005851283090315865,0.004631253947091432,0.0050256005309117485
0.0013672633132299277,0.001534129746541752,0.0009402256670046941,0.001092664763658809,0.001173270758892859,0.0014709159112366182,0.002013201157442781,0.0023143134610950807,0.0026777068275910462,0.0012968275502875071
6.455601599996028e-05,0.00010087649569580168,0.00017532896659308846,0.0001025413611233739,0.00010147606942444551,0.00014624931756699328,0.00013901144133174933,0.00014497208850633336,0.00019928426075363135,0.0002383642541824001
0.004701002190766338,0.004716984938735687,0.003462907647875212,0.003708801178293459,0.0040620055819245195,0.004801724976244056,0.005866085644850415,0.006148213874003535,0.005119640726966529,0.005652488018783523
0.003464506191997868,0.003823622692853667,0.0029561876675017807,0.0031987577846538198,0.003855349936892255,0.005174622450878223,0.006597621031149408,0.006955166944966499,0.005953266437442987,0.004201301237814021
0.0017661863864604516,0.0018117418626965981,0.001152161780468867,0.001191876859810645,0.001404369544735392,0.0014502419239365721,0.0016020822139297352,0.0020016628123886507,0.0012630692582976633,0.0017924571889398986
0.010225507406147553,0.01128848337434299,0.009298857535902299,0.008480303735501883,0.010313524019459704,0.011027657966491295,0.011995405721158823,0.014755713297608485,0.011712862255280333,0.011574842175562098
0.0009195094073840496,0.0009571161911617664,0.0006351661097456575,0.0006518700814271628,0.0006332995573569409,0.0008430392599018827,0.0010864582152311187,0.0012942688865444942,0.0017121605501368327,0.0009125045677731528
0.010032666999378442,0.010722767986480935,0.009126739722543516,0.009122186022014431,0.009420238328029913,0.011859977381126487,0.014475921936695571,0.015712878412084033,0.012813135920286297,0.00988424107761644
0.006255312422149997,0.008932008434889064,0.008555154446837111,0.0067211201245411445,0.007024810528623659,0.00963637519152152,0.012929049940599721,0.014163598381901895,0.012344396884429164,0.0076339565105993335
0.00901715120922522,0.011318342817068948,0.009806861977569453,0.009034959279760132,0.010165383772124746,0.01475433560313295,0.019054426429919998,0.021831399207718802,0.02165462072836994,0.011642046194362422
0.0013142942744607297,0.0011403079073453422,0.0008766448329654423,0.0008409723318105277,0.0008540285258860268,0.0011883714181359873,0.001483774604285693,0.001613906141925928,0.0018609220405585575,0.0010826147403614737
0.001363952748306853,0.001095115237273623,0.0006614975662669638,0.0006332261975865493,0.0006666311130073063,0.0008545248084019084,0.0010371633778794346,0.001212176258113197,0.001501649007087222,0.0009429563887920497
0.00872002800737925,0.0076480523976729,0.007846774043349285,0.00689890287402128,0.006101156086490202,0.007849989548150865,0.00998417635721011,0.011211757061712698,0.011117816293593433,0.0070438212205089865
0.007381732137226226,0.007969243159968333,0.005649060769790499,0.007186551367562173,0.007958094086833888,0.010645572053057108,0.018369228190731588,0.021193871348624684,0.01640586625499965,0.009227951831519523
0.002237941887998623,0.0024573514351497287,0.001869533413012749,0.0016952617235072077,0.0021235904455466077,0.0026072195095058225,0.0029340287191722413,0.0038670867946147235,0.0033597642270717844,0.003742423796943057
0.0035075435359978417,0.0038550961595107567,0.0029433430545645583,0.002868494699477239,0.003809426460218418,0.004258075680576175,0.005434262869649663,0.006579636836185033,0.005613641147989615,0.005497078725307774
0.01517976781352912,0.016829427529921986,0.011241605242657217,0.012414829078865626,0.015202152181513284,0.01627119370836967,0.01511281123527933,0.016549524561415764,0.010910111571117816,0.013718020337616188
